"","ID","Date","Block","Primary.Type","Description","X.Coordinate","Y.Coordinate","Year","Latitude","Longitude","Location"
"1447088",7137710,"09/17/2009 03:00:00 PM","105XX S LA SALLE ST","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1177095,1835256,2009,41.7032757387756,-87.6271293334201,"(41.703275738775616, -87.62712933342013)"
"1447314",7132544,"09/17/2009 11:10:00 AM","002XX E ERIE ST","SEX OFFENSE","PUBLIC INDECENCY",1178246,1904796,2009,41.8940739785173,-87.6208039009565,"(41.89407397851735, -87.6208039009565)"
"1447650",7136377,"09/17/2009 12:00:00 AM","048XX N TROY ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1154462,1931968,2009,41.9691448203576,-87.7074264341091,"(41.9691448203576, -87.70742643410905)"
"1448233",7133097,"09/16/2009 02:30:00 PM","030XX W TOUHY AVE","SEX OFFENSE","ATT CRIM SEXUAL ABUSE",1155001,1947611,2009,42.0120591346808,-87.705022524672,"(42.01205913468083, -87.70502252467203)"
"1448371",7135241,"09/16/2009 12:30:00 PM","058XX S MICHIGAN AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1178189,1866526,2009,41.7890596364582,-87.6221770306944,"(41.78905963645819, -87.62217703069439)"
"1448587",7130765,"09/16/2009 08:00:00 AM","012XX W NELSON ST","SEX OFFENSE","PUBLIC INDECENCY",1167192,1920337,2009,41.9369641346556,-87.6609539681331,"(41.93696413465563, -87.66095396813311)"
"1448640",7131602,"09/16/2009 05:45:00 AM","021XX N KOSTNER AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1146743,1914017,2009,41.9200369768986,-87.7362691403269,"(41.92003697689857, -87.73626914032693)"
"1448728",7132283,"09/16/2009 01:28:02 AM","082XX S KEDZIE AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1156439,1849858,2009,41.7437860978799,-87.7023756242535,"(41.74378609787994, -87.70237562425349)"
"1449027",7131041,"09/15/2009 08:00:00 PM","075XX S DORCHESTER AVE","SEX OFFENSE","PUBLIC INDECENCY",1186803,1855476,2009,41.7585376230962,-87.5909425473705,"(41.75853762309622, -87.59094254737049)"
"1449172",7129618,"09/15/2009 05:50:00 PM","037XX N MOZART ST","SEX OFFENSE","PUBLIC INDECENCY",1156759,1924692,2009,41.9491326851911,-87.6991783475994,"(41.949132685191074, -87.69917834759937)"
